"#"	"Date"	"Heure, GMT+02:00"	"Temp., °C (LGR S/N: 9691738, SEN S/N: 9691738)"	"Intensité, Lux (LGR S/N: 9691738, SEN S/N: 9691738)"	"Coupleur attaché (LGR S/N: 9691738, SEN S/N: 9691738)"	"Hôte connecté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Arrêté (LGR S/N: 9691738, SEN S/N: 9691738)"	"Fin de fichier (LGR S/N: 9691738, SEN S/N: 9691738)"
2273	13/08/18	02:00:00	17.855	0.0				
2274	13/08/18	03:00:00	17.570	0.0				
2275	13/08/18	04:00:00	18.236	0.0				
2276	13/08/18	05:00:00	18.331	0.0				
2277	13/08/18	06:00:00	17.094	0.0				
2278	13/08/18	07:00:00	17.284	193.8				
2279	13/08/18	08:00:00	17.189	376.7				
2280	13/08/18	09:00:00	17.284	484.4				
2281	13/08/18	10:00:00	17.379	592.0				
2282	13/08/18	11:00:00	17.284	753.5				
2283	13/08/18	12:00:00	17.665	990.3				
2284	13/08/18	13:00:00	17.570	1,377.8				
2285	13/08/18	14:00:00	17.570	2,238.9				
2286	13/08/18	15:00:00	17.284	2,927.8				
2287	13/08/18	16:00:00	17.189	2,927.8				
2288	13/08/18	17:00:00	17.189	2,238.9				
2289	13/08/18	18:00:00	17.189	1,313.2				
2290	13/08/18	19:00:00	17.475	387.5				
2291	13/08/18	20:00:00	18.045	0.0				
2292	13/08/18	21:00:00	18.901	0.0				
2293	13/08/18	22:00:00	18.140	0.0				
2294	13/08/18	23:00:00	17.570	0.0				
2295	14/08/18	00:00:00	17.855	0.0				
2296	14/08/18	01:00:00	18.236	0.0				
2297	14/08/18	02:00:00	18.045	0.0				
2298	14/08/18	03:00:00	17.475	0.0				
2299	14/08/18	04:00:00	17.094	0.0				
2300	14/08/18	05:00:00	17.284	0.0				
2301	14/08/18	06:00:00	17.094	0.0				
2302	14/08/18	07:00:00	16.999	193.8				
2303	14/08/18	08:00:00	16.808	484.4				
2304	14/08/18	09:00:00	16.808	592.0				
2305	14/08/18	10:00:00	16.618	936.5				
2306	14/08/18	11:00:00	16.903	1,108.7				
2307	14/08/18	12:00:00	16.713	43.1				
2308	14/08/18	13:00:00	17.475	21.5				
2309	14/08/18	14:00:00	21.187	129.2				
2310	14/08/18	15:00:00	20.329	3,961.1				
2311	14/08/18	16:00:00	20.519	2,927.8				
2312	14/08/18	17:00:00	24.738	968.8				
2313	14/08/18	18:00:00	19.662	452.1				
2314	14/08/18	19:00:00	17.665	139.9				
2315	14/08/18	20:00:00	17.284	0.0				
2316	14/08/18	21:00:00	16.808	0.0				
2317	14/08/18	22:00:00	16.808	0.0				
2318	14/08/18	23:00:00	16.999	0.0				
2319	15/08/18	00:00:00	17.189	0.0				
2320	15/08/18	01:00:00	17.094	0.0				
2321	15/08/18	02:00:00	17.094	0.0				
2322	15/08/18	03:00:00	16.903	0.0				
2323	15/08/18	04:00:00	16.808	0.0				
2324	15/08/18	05:00:00	16.903	0.0				
2325	15/08/18	06:00:00	16.141	0.0				
2326	15/08/18	07:00:00	17.094	150.7				
2327	15/08/18	08:00:00	19.092	355.2				
2328	15/08/18	09:00:00	18.236	731.9				
2329	15/08/18	10:00:00	17.475	1,087.2				
2330	15/08/18	11:00:00	17.855	1,237.9				
2331	15/08/18	12:00:00	18.140	914.9				
2332	15/08/18	13:00:00	17.189	1,722.2				
2333	15/08/18	14:00:00	17.855	2,152.8				
2334	15/08/18	15:00:00	17.950	2,669.5				
2335	15/08/18	16:00:00	18.045	2,152.8				
2336	15/08/18	17:00:00	17.475	958.0				
2337	15/08/18	18:00:00	17.570	549.0				
2338	15/08/18	19:00:00	17.284	247.6				
2339	15/08/18	20:00:00	17.284	0.0				
2340	15/08/18	21:00:00	17.189	0.0				
2341	15/08/18	22:00:00	17.570	0.0				
2342	15/08/18	23:00:00	17.379	0.0				
2343	16/08/18	00:00:00	17.189	0.0				
2344	16/08/18	01:00:00	19.662	0.0				
2345	16/08/18	02:00:00	19.853	0.0				
2346	16/08/18	03:00:00	18.331	0.0				
2347	16/08/18	04:00:00	17.665	0.0				
2348	16/08/18	05:00:00	18.236	0.0				
2349	16/08/18	06:00:00	17.665	0.0				
2350	16/08/18	07:00:00	17.665	96.9				
2351	16/08/18	08:00:00	17.760	301.4				
2352	16/08/18	09:00:00	17.475	699.7				
2353	16/08/18	10:00:00	17.570	495.1				
2354	16/08/18	11:00:00	17.475	882.6				
2355	16/08/18	12:00:00	17.475	1,076.4				
2356	16/08/18	13:00:00	17.855	1,377.8				
2357	16/08/18	14:00:00	17.379	3,100.0				
2358	16/08/18	15:00:00	16.999	2,411.1				
2359	16/08/18	16:00:00	16.999	2,411.1				
2360	16/08/18	17:00:00	22.238	1,087.2				
2361	16/08/18	18:00:00	22.238	1,205.6				
2362	16/08/18	19:00:00	20.138	312.2				
2363	16/08/18	20:00:00	20.615	0.0				
2364	16/08/18	21:00:00	19.092	0.0				
2365	16/08/18	22:00:00	18.236	0.0				
2366	16/08/18	23:00:00	17.379	0.0				
2367	17/08/18	00:00:00	17.094	0.0				
2368	17/08/18	01:00:00	17.094	0.0				
2369	17/08/18	02:00:00	17.094	0.0				
2370	17/08/18	03:00:00	17.189	0.0				
2371	17/08/18	04:00:00	17.094	0.0				
2372	17/08/18	05:00:00	16.999	0.0				
2373	17/08/18	06:00:00	16.427	0.0				
2374	17/08/18	07:00:00	16.427	215.3				
2375	17/08/18	08:00:00	16.523	484.4				
2376	17/08/18	09:00:00	16.427	678.1				
2377	17/08/18	10:00:00	16.618	893.4				
2378	17/08/18	11:00:00	16.713	1,184.0				
2379	17/08/18	12:00:00	16.618	1,636.1				
2380	17/08/18	13:00:00	17.094	2,755.6				
2381	17/08/18	14:00:00	17.950	2,927.8				
2382	17/08/18	15:00:00	19.377	3,961.1				
2383	17/08/18	16:00:00	18.426	3,616.7				
2384	17/08/18	17:00:00	18.045	2,325.0				
2385	17/08/18	18:00:00	17.665	1,227.1				
2386	17/08/18	19:00:00	19.187	387.5				
2387	17/08/18	20:00:00	19.282	0.0				
2388	17/08/18	21:00:00	18.236	0.0				
2389	17/08/18	22:00:00	17.189	0.0				
2390	17/08/18	23:00:00	17.189	0.0				
2391	18/08/18	00:00:00	17.094	0.0				
2392	18/08/18	01:00:00	17.094	0.0				
2393	18/08/18	02:00:00	16.903	0.0				
2394	18/08/18	03:00:00	16.903	0.0				
2395	18/08/18	04:00:00	17.094	0.0				
2396	18/08/18	05:00:00	16.999	0.0				
2397	18/08/18	06:00:00	16.999	0.0				
2398	18/08/18	07:00:00	16.999	236.8				
2399	18/08/18	08:00:00	17.475	516.7				
2400	18/08/18	09:00:00	17.284	764.2				
2401	18/08/18	10:00:00	17.570	990.3				
2402	18/08/18	11:00:00	17.475	1,248.6				
2403	18/08/18	12:00:00	17.284	1,550.0				
2404	18/08/18	13:00:00	17.189	2,152.8				
2405	18/08/18	14:00:00	16.713	3,444.5				
2406	18/08/18	15:00:00	17.284	3,788.9				
2407	18/08/18	16:00:00	17.475	3,444.5				
2408	18/08/18	17:00:00	17.760	2,325.0				
2409	18/08/18	18:00:00	17.284	1,097.9				
2410	18/08/18	19:00:00	17.475	344.4				
2411	18/08/18	20:00:00	17.189	0.0				
2412	18/08/18	21:00:00	16.903	0.0				
2413	18/08/18	22:00:00	17.284	0.0				
2414	18/08/18	23:00:00	17.570	0.0				
2415	19/08/18	00:00:00	17.665	0.0				
2416	19/08/18	01:00:00	17.760	0.0				
2417	19/08/18	02:00:00	18.045	0.0				
2418	19/08/18	03:00:00	17.950	0.0				
2419	19/08/18	04:00:00	18.140	0.0				
2420	19/08/18	05:00:00	17.665	0.0				
2421	19/08/18	06:00:00	18.236	0.0				
2422	19/08/18	07:00:00	17.475	204.5				
2423	19/08/18	08:00:00	17.665	398.3				
2424	19/08/18	09:00:00	17.379	839.6				
2425	19/08/18	10:00:00	17.284	1,076.4				
2426	19/08/18	11:00:00	17.475	1,033.3				
2427	19/08/18	12:00:00	17.284	1,334.7				
2428	19/08/18	13:00:00	17.284	1,808.3				
2429	19/08/18	14:00:00	17.284	2,755.6				
2430	19/08/18	15:00:00	16.903	3,272.2				
2431	19/08/18	16:00:00	16.903	2,755.6				
2432	19/08/18	17:00:00	16.523	1,894.5				
2433	19/08/18	18:00:00	17.094	936.5				
2434	19/08/18	19:00:00	21.473	322.9				
2435	19/08/18	20:00:00	20.901	0.0				
2436	19/08/18	21:00:00	20.805	0.0				
2437	19/08/18	22:00:00	19.282	0.0				
2438	19/08/18	23:00:00	17.950	0.0				
2439	20/08/18	00:00:00	17.950	0.0				
2440	20/08/18	01:00:00	17.284	0.0				
2441	20/08/18	02:00:00	17.284	0.0				
2442	20/08/18	03:00:00	17.379	0.0				
2443	20/08/18	04:00:00	17.379	0.0				
2444	20/08/18	05:00:00	16.999	0.0				
2445	20/08/18	06:00:00	16.713	0.0				
2446	20/08/18	07:00:00	16.903	193.8				
2447	20/08/18	08:00:00	16.903	441.3				
2448	20/08/18	09:00:00	16.618	581.3				
2449	20/08/18	10:00:00	16.427	753.5				
2450	20/08/18	11:00:00	16.427	958.0				
2451	20/08/18	12:00:00	17.094	1,302.4				
2452	20/08/18	13:00:00	17.855	1,894.5				
2453	20/08/18	14:00:00	18.521	2,927.8				
2454	20/08/18	15:00:00	18.426	3,100.0				
2455	20/08/18	16:00:00	18.236	3,100.0				
2456	20/08/18	17:00:00	18.616	1,808.3				
2457	20/08/18	18:00:00	18.521	1,054.9				
2458	20/08/18	19:00:00	17.760	269.1				
2459	20/08/18	20:00:00	17.855	0.0				
2460	20/08/18	21:00:00	17.475	0.0				
2461	20/08/18	22:00:00	17.665	0.0				
2462	20/08/18	23:00:00	17.570	0.0				
2463	21/08/18	00:00:00	17.189	0.0				
2464	21/08/18	01:00:00	17.189	0.0				
2465	21/08/18	02:00:00	17.284	0.0				
2466	21/08/18	03:00:00	17.189	0.0				
2467	21/08/18	04:00:00	17.284	0.0				
2468	21/08/18	05:00:00	17.284	0.0				
2469	21/08/18	06:00:00	17.475	0.0				
2470	21/08/18	07:00:00	17.284	215.3				
2471	21/08/18	08:00:00	17.760	462.9				
2472	21/08/18	09:00:00	17.570	667.4				
2473	21/08/18	10:00:00	17.379	882.6				
2474	21/08/18	11:00:00	18.140	1,087.2				
2475	21/08/18	12:00:00	17.950	1,377.8				
2476	21/08/18	13:00:00	17.475	1,894.5				
2477	21/08/18	14:00:00	17.379	2,927.8				
2478	21/08/18	15:00:00	17.189	3,616.7				
2479	21/08/18	16:00:00	17.189	2,927.8				
2480	21/08/18	17:00:00	17.189	1,894.5				
2481	21/08/18	18:00:00	17.379	936.5				
2482	21/08/18	19:00:00	17.570	269.1				
2483	21/08/18	20:00:00	17.570	0.0				
2484	21/08/18	21:00:00	17.760	0.0				
2485	21/08/18	22:00:00	17.475	0.0				
2486	21/08/18	23:00:00	17.855	0.0				
2487	22/08/18	00:00:00	17.475	0.0				
2488	22/08/18	01:00:00	17.665	0.0				
2489	22/08/18	02:00:00	17.855	0.0				
2490	22/08/18	03:00:00	18.140	0.0				
2491	22/08/18	04:00:00	17.950	0.0				
2492	22/08/18	05:00:00	17.475	0.0				
2493	22/08/18	06:00:00	17.570	0.0				
2494	22/08/18	07:00:00	17.379	183.0				
2495	22/08/18	08:00:00	17.094	419.8				
2496	22/08/18	09:00:00	17.475	624.3				
2497	22/08/18	10:00:00	16.903	721.2				
2498	22/08/18	11:00:00	16.903	914.9				
2499	22/08/18	12:00:00	17.189	1,173.3				
2500	22/08/18	13:00:00	17.094	1,550.0				
2501	22/08/18	14:00:00	16.999	2,411.1				
2502	22/08/18	15:00:00	16.903	3,100.0				
2503	22/08/18	16:00:00	17.475	2,411.1				
2504	22/08/18	17:00:00	17.189	1,722.2				
2505	22/08/18	18:00:00	17.475	850.4				
2506	22/08/18	19:00:00	17.284	150.7				
2507	22/08/18	20:00:00	18.140	0.0				
2508	22/08/18	21:00:00	18.045	0.0				
2509	22/08/18	22:00:00	17.760	0.0				
2510	22/08/18	23:00:00	17.284	0.0				
2511	23/08/18	00:00:00	16.903	0.0				
2512	23/08/18	01:00:00	17.379	0.0				
2513	23/08/18	02:00:00	17.570	0.0				
2514	23/08/18	03:00:00	17.284	0.0				
2515	23/08/18	04:00:00	17.379	0.0				
2516	23/08/18	05:00:00	16.999	0.0				
2517	23/08/18	06:00:00	17.189	0.0				
2518	23/08/18	07:00:00	16.999	183.0				
2519	23/08/18	08:00:00	16.999	409.0				
2520	23/08/18	09:00:00	16.903	602.8				
2521	23/08/18	10:00:00	16.999	796.5				
2522	23/08/18	11:00:00	17.665	1,022.6				
2523	23/08/18	12:00:00	17.570	1,377.8				
2524	23/08/18	13:00:00	17.570	1,722.2				
2525	23/08/18	14:00:00	18.045	2,497.2				
2526	23/08/18	15:00:00	17.570	3,100.0				
2527	23/08/18	16:00:00	17.665	2,238.9				
2528	23/08/18	17:00:00	17.379	1,550.0				
2529	23/08/18	18:00:00	17.760	850.4				
2530	23/08/18	19:00:00	17.284	226.0				
2531	23/08/18	20:00:00	17.284	0.0				
2532	23/08/18	21:00:00	17.760	0.0				
2533	23/08/18	22:00:00	18.426	0.0				
2534	23/08/18	23:00:00	17.570	0.0				
2535	24/08/18	00:00:00	17.665	0.0				
2536	24/08/18	01:00:00	17.189	0.0				
2537	24/08/18	02:00:00	17.570	0.0				
2538	24/08/18	03:00:00	17.760	0.0				
2539	24/08/18	04:00:00	17.665	0.0				
2540	24/08/18	05:00:00	17.379	0.0				
2541	24/08/18	06:00:00	17.379	0.0				
2542	24/08/18	07:00:00	17.284	193.8				
2543	24/08/18	08:00:00	17.570	452.1				
2544	24/08/18	09:00:00	17.760	645.8				
2545	24/08/18	10:00:00	17.284	861.1				
2546	24/08/18	11:00:00	17.284	1,065.6				
2547	24/08/18	12:00:00	17.284	1,356.3				
2548	24/08/18	13:00:00	17.570	1,808.3				
2549	24/08/18	14:00:00	17.284	2,755.6				
2550	24/08/18	15:00:00	17.189	3,272.2				
2551	24/08/18	16:00:00	17.570	2,583.4				
2552	24/08/18	17:00:00	17.475	1,722.2				
2553	24/08/18	18:00:00	17.665	871.9				
2554	24/08/18	19:00:00	18.140	247.6				
2555	24/08/18	20:00:00	17.950	0.0				
2556	24/08/18	21:00:00	17.760	0.0				
2557	24/08/18	22:00:00	17.665	0.0				
2558	24/08/18	23:00:00	17.760	0.0				
2559	25/08/18	00:00:00	17.760	0.0				
2560	25/08/18	01:00:00	16.999	0.0				
2561	25/08/18	02:00:00	17.475	0.0				
2562	25/08/18	03:00:00	17.284	0.0				
2563	25/08/18	04:00:00	16.903	0.0				
2564	25/08/18	05:00:00	17.760	0.0				
2565	25/08/18	06:00:00	17.570	0.0				
2566	25/08/18	07:00:00	17.475	193.8				
2567	25/08/18	08:00:00	17.284	462.9				
2568	25/08/18	09:00:00	16.999	645.8				
2569	25/08/18	10:00:00	17.094	807.3				
2570	25/08/18	11:00:00	17.284	1,054.9				
2571	25/08/18	12:00:00	17.189	1,367.0				
2572	25/08/18	13:00:00	16.808	1,011.8				
2573	25/08/18	14:00:00	16.618	2,497.2				
2574	25/08/18	15:00:00	17.189	3,100.0				
2575	25/08/18	16:00:00	17.665	2,497.2				
2576	25/08/18	17:00:00	17.855	1,808.3				
2577	25/08/18	18:00:00	19.092	925.7				
2578	25/08/18	19:00:00	18.331	150.7				
2579	25/08/18	20:00:00	17.950	0.0				
2580	25/08/18	21:00:00	17.855	0.0				
2581	25/08/18	22:00:00	17.570	0.0				
2582	25/08/18	23:00:00	17.570	0.0				
2583	26/08/18	00:00:00	17.570	0.0				
2584	26/08/18	01:00:00	17.189	0.0				
2585	26/08/18	02:00:00	17.284	0.0				
2586	26/08/18	03:00:00	17.475	0.0				
2587	26/08/18	04:00:00	17.379	0.0				
2588	26/08/18	05:00:00	17.379	0.0				
2589	26/08/18	06:00:00	17.760	0.0				
2590	26/08/18	07:00:00	20.138	193.8				
2591	26/08/18	08:00:00	18.901	409.0				
2592	26/08/18	09:00:00	17.950	645.8				
2593	26/08/18	10:00:00	18.616	914.9				
2594	26/08/18	11:00:00	18.521	742.7				
2595	26/08/18	12:00:00	19.187	1,550.0				
2596	26/08/18	13:00:00	19.187	2,497.2				
2597	26/08/18	14:00:00	18.901	2,238.9				
2598	26/08/18	15:00:00	17.950	3,444.5				
2599	26/08/18	16:00:00	17.475	2,411.1				
2600	26/08/18	17:00:00	17.570	710.4				
2601	26/08/18	18:00:00	16.713	258.3				
2602	26/08/18	19:00:00	17.284	32.3				
2603	26/08/18	20:00:00	16.808	0.0				
2604	26/08/18	21:00:00	16.999	0.0				
2605	26/08/18	22:00:00	16.999	0.0				
2606	26/08/18	23:00:00	17.189	0.0				
2607	27/08/18	00:00:00	17.189	0.0				
2608	27/08/18	01:00:00	16.999	0.0				
2609	27/08/18	02:00:00	17.189	0.0				
2610	27/08/18	03:00:00	16.713	0.0				
2611	27/08/18	04:00:00	16.427	0.0				
2612	27/08/18	05:00:00	16.332	0.0				
2613	27/08/18	06:00:00	16.427	0.0				
2614	27/08/18	07:00:00	16.427	118.4				
2615	27/08/18	08:00:00	16.523	301.4				
2616	27/08/18	09:00:00	16.523	495.1				
2617	27/08/18	10:00:00	16.808	624.3				
2618	27/08/18	11:00:00	16.808	785.8				
2619	27/08/18	12:00:00	16.903	990.3				
2620	27/08/18	13:00:00	16.999	1,108.7				
2621	27/08/18	14:00:00	16.903	2,411.1				
2622	27/08/18	15:00:00	17.950	2,927.8				
2623	27/08/18	16:00:00	20.519	2,755.6				
2624	27/08/18	17:00:00	19.662	1,894.5				
2625	27/08/18	18:00:00	18.521	893.4				
2626	27/08/18	19:00:00	19.092	204.5				
2627	27/08/18	20:00:00	19.567	0.0				
2628	27/08/18	21:00:00	18.426	0.0				
2629	27/08/18	22:00:00	18.426	0.0				
2630	27/08/18	23:00:00	17.950	0.0				
2631	28/08/18	00:00:00	17.855	0.0				
2632	28/08/18	01:00:00	17.760	0.0				
